,ra,dec,z,bcg_x,bcg_y,origin_ID
57,145.7120480260817,3.321358859817384,0.2830875,758.5448873885823,828.1188686495699,208
58,183.54840661774608,25.901078555919717,0.29127595,678.5203232434943,340.19691714832624,213
59,1.5481057745566318,-10.472086898603132,0.22826095,1349.3502503975376,1109.494862279841,216
60,155.45918031274638,14.122287318707265,0.24894959,1461.9545431202537,524.932106891032,217
61,148.36916747017085,22.829003118166074,0.20816642,1413.4655728448315,382.545096212354,221
62,127.7457017124954,32.40346824833239,0.24025565,1076.537352908703,624.7202521687567,228
63,337.3645085605786,3.2886925912446783,0.29133147,1137.7448786350544,649.3189950003099,231
64,356.5995490597057,0.7494169259045094,0.27343696,1151.349727917123,325.07970628610263,250
65,357.32008372020516,35.45284977471113,0.25408378,658.0185843215168,230.24126676995854,252
66,130.06811576551434,6.847849632983028,0.24145891,228.78165439696625,1161.3296522210276,254
67,149.33625669754028,9.88121134102533,0.27596146,940.4839837009692,1023.5534956645081,255
68,6.001290654842478,0.5020231985390461,0.2958658,830.1628242094857,276.70648391285675,256
69,147.4538487931481,29.282086299787284,0.21088623,235.41109769261647,687.3327135985209,259
70,226.10029989489018,47.154988163667234,0.27017772,490.07360686911767,90.5260660394275,260
71,198.60402823705346,64.61238778839014,0.22884396,286.5378277684651,473.68774654007035,261
72,33.11244922348698,-5.626558110873388,0.29934615,500.28477393057466,843.4928479603494,264
73,173.09133608405045,33.95993582460287,0.23174608,1667.7497839284993,264.5535673404821,274
74,350.91199348144636,9.147492056641012,0.20347512,732.2657503371107,471.94172407708925,276
75,134.7917569883885,29.832688987648982,0.29419976,1479.049929863531,748.1989732532875,279
76,147.56150892527359,28.999117985839643,0.21426676,1341.4100143681515,590.1585407369631,280
77,239.84135669613394,50.17550875866745,0.24750161,729.6923704589368,682.0035161845855,283
78,133.52247562431563,54.43028733898257,0.2491628,453.129088366826,794.1151336007426,284
79,324.18075482430413,10.37455658423493,0.29106557,100.70931584662505,1127.1793115956568,288
80,170.43970203294822,46.1173118419434,0.22587721,1761.5469612349514,504.5913699305146,289
81,358.26296906916224,3.1707151180254893,0.22312853,607.903462447508,371.1344887123658,291
82,228.7943909261607,43.664330903076646,0.24144885,1312.645115986675,277.9445625821424,296
83,357.37607859215655,16.431845909525528,0.29376823,1227.4916624545606,393.9164095990519,298
84,186.67693660899158,19.840683757529867,0.23661262,613.1796041555058,397.72328296589325,300
85,127.21142247807852,32.462316564620394,0.2641187,319.0482117846512,564.3630391715104,301
86,259.60990135302336,30.080620241056856,0.280085,82.99919590994557,607.888510537334,306
87,248.5155338353017,25.29301793281838,0.27342683,1300.4110729460722,152.8115021846786,308
88,148.46406029942327,22.25891459684411,0.27384493,1939.5083195864056,756.4749740426868,317
89,235.51875740870568,48.09104966020962,0.20464063,393.2095538377198,580.2436376499245,326
90,224.86563061518157,3.3460412551857965,0.28424826,1319.6966255473342,969.2656812823063,334
91,150.33451667510562,37.51525548616244,0.29041773,533.5135895069483,1063.1270569098806,339
92,330.85753917036635,23.90519220539537,0.26576218,1490.4281377296234,605.2355466897441,344
93,201.44529652348285,41.649069842683566,0.2174352,1184.5245319406301,229.38066129943212,350
94,341.6002695898346,4.383724967322768,0.27105886,102.14553389234017,357.3601301363102,351
95,4.8625143689156385,3.1616334425923696,0.27613646,368.7651222639751,394.9978627426387,353
96,182.92985596548542,8.018967244425212,0.26277465,1033.732057763891,309.39908139500284,357
97,219.38157617174355,20.654635624523745,0.24199851,387.7670851804969,1392.1256401899868,362
98,182.0441669563292,24.446985977498933,0.26141962,1039.8925557576151,701.8265737872383,363
99,224.87376830466,55.9468958872306,0.20121866,1700.9869831194449,21.69736462990636,364
100,133.69807028818943,55.389758893961925,0.2562688,853.5639757569887,96.53843690954693,365
101,345.81975604562376,-0.8539566918380128,0.27686334,1842.6173009972226,329.81761788835087,372
102,202.89508548173256,10.705827886228633,0.29831517,1262.9180088897042,116.53720577253351,374
103,256.44698755930426,33.415177682610896,0.24839018,1634.0470970916122,245.9575044772384,382
104,162.42974928122442,44.343221711158186,0.24361615,1948.1393816107159,1334.1593352694854,385
105,213.21738414417544,29.241263031144467,0.22229002,1395.7230464836025,580.3204269778921,388
106,133.80840818919577,18.512900279956213,0.27713883,1911.8076039609973,900.9673252197588,396
107,187.06727152392543,49.839512232617615,0.2711765,670.8886643525997,256.79066234948857,403
108,21.10716365789992,32.81612756617045,0.274518,588.9601135569237,121.85686665287813,415
109,216.84120729764805,0.945502074407966,0.29184225,795.2863069830028,372.0613403693058,418
110,354.48391584549563,24.84262846801009,0.29328606,88.68429470859733,412.8486549129966,426
111,11.006552118617263,10.619570207657576,0.20237564,481.1421304542978,920.6287611428733,427
112,23.614140612661338,4.535618520155236,0.26080874,127.70521853475452,603.586987872269,429
113,134.15444016784807,29.93329252336432,0.28859723,1065.3260833672384,1023.0990666359356,432
114,16.599815050104624,-4.3981436254309205,0.25170842,814.6608940225218,58.9336835603051,436
115,137.21957030176418,28.862261401016088,0.25381398,1336.9071725451665,1059.4810697621338,440
116,116.27008994451842,33.21568572786449,0.23061104,1119.5254799248269,83.22103237086822,443
117,139.96098021006375,35.845901535803215,0.2268703,975.7999477196803,121.45793069505815,445
118,219.92029559507807,8.883813466761739,0.26732278,305.69565766451865,1014.2887160196246,452
119,3.8749803388295163,33.489750808928555,0.25376993,1311.7936626954265,302.25569984231504,457
120,356.8650026652547,-0.15380967497132764,0.2647093,572.1713830952207,635.7518924210377,459
121,222.592427225177,18.961228352632848,0.28506133,1352.0007484539328,1215.6184156647532,464
122,33.607401172134146,-6.4611717688848875,0.24430668,1270.4212136596298,486.20453822995626,466
123,189.8443103719072,44.16823972936096,0.26299490000000003,1067.8232163373852,966.5934440228388,471
124,157.81184706090323,60.59668199517023,0.26077816,173.74806768436432,704.5172821570427,473
125,125.1361894647277,3.694690611886345,0.2559123,1191.8313393097012,1323.1088561386873,477
126,353.1487193498465,7.227369012443466,0.28214959999999994,951.1592156232621,804.5846832017952,478
127,136.68788044641414,37.313677861630296,0.24754171,1493.9212438462146,318.6586063090595,479
128,2.5639110471460067,6.6791555875734065,0.29119322,318.0529733886891,915.7576036221756,482
129,177.26476942495145,1.5017394742677932,0.23934218,1677.2744093673632,1414.1080411710184,484
130,220.26483799122508,28.616809236339368,0.25791162,1750.2413244557556,84.85638445633343,487
131,221.93678798583926,23.40425081265904,0.28106679999999995,1454.5131063415433,1143.3331929074056,491
132,193.9377336500928,18.42853050946595,0.22634298,778.2486099430881,163.1434918770275,492
133,140.88069166124166,33.88641253748873,0.24144208,645.9819696130268,128.27910767224205,497
134,176.84709462633668,33.53155382185082,0.21771674,676.2767328065075,342.9621454379756,498
135,223.0843748755317,20.487510971526934,0.27894422,1095.6420885149164,1264.4379283359626,505
136,155.328809900825,14.159429169436107,0.27954759999999995,1074.7311963571535,757.7258496155722,507
137,217.5283690551016,20.595063406389734,0.25224257,1939.1436783239435,69.97018636507369,509
138,188.85400176850163,41.320401597616225,0.24580427,1394.0681992503762,1159.8368337441666,514
139,232.32452951417,10.342058828000855,0.22362988,495.3232166673504,665.7185518622589,522
140,227.14975752859038,32.955196288259074,0.2114245,1491.4595196074854,687.3466622726646,526
141,238.32859665733287,51.12359185181301,0.24114442,183.36888559302542,683.2571241713052,534
142,145.02919525240281,38.022539948559796,0.23932083,762.624183685974,1088.4294857961704,536
143,243.0722595446309,27.789067743063327,0.29149333,1371.9696641059966,1006.4492179666122,538
144,148.96203970036572,36.1500141471631,0.2102699,642.8587016719325,627.4195424010501,540
145,178.8762634017454,14.778652466859732,0.22495958,693.0189283870372,1108.884895221432,543
146,189.67289873696805,9.475766975741337,0.22824667,1337.0879823451742,631.202345624094,546
147,201.1272036651769,28.483921801285394,0.26852295,1025.573609347634,1406.153910378294,552
148,156.2566859361579,4.033999118139687,0.21812469,682.8837717008114,643.5954762280285,571
149,126.93480764632127,1.6179138803813131,0.26205343,829.5578435681958,522.0025738905052,574
150,20.640801175084672,33.956989987874124,0.28171694,1702.2794577336576,387.1787589984351,583
151,11.818795467571931,-2.5325121228153966,0.2864707,1533.517086152237,658.2246986020726,584
152,10.961456632441923,20.66667622862271,0.20393056,1322.3755115702854,1301.0862431044875,602
153,241.61964516483468,38.02937942388775,0.21476851,1110.0780270571277,1064.4052169042177,609
154,326.3100304499577,3.7422219051427854,0.25428942,489.38802821165916,394.78923237236864,611
155,201.97090361812712,17.362997247095993,0.2056522,1525.866410018576,693.2694341907612,614
156,359.468831313136,1.2752847479791054,0.21054423,491.6870260930117,455.7139743379576,618
157,177.3126347102422,48.18477981775842,0.29229268,972.9566965654344,1103.0408662032223,624
158,132.6452348454054,53.97596706798379,0.24903463,915.133820120766,959.5139049824733,625
159,348.16098827717246,12.074717543909895,0.27318504,933.063317803696,1161.451806324486,628
160,144.69889038167804,53.6331339355464,0.20646055,68.95094424637182,1001.3977438358568,629
161,246.7759741150721,46.985510242256574,0.27265713,84.36786867477906,190.71850440070182,633
162,177.65852176756488,46.99219676582375,0.23796724,1424.3603119197905,805.7247796364877,636
163,219.1316472375981,-2.9846460817540894,0.23742643,1293.2113612547114,918.9277738984626,638
164,10.70772598611228,0.2153549612413568,0.25899363,113.66925691365452,1271.3390137753595,639
165,223.32114451545692,53.29015482827115,0.2862255,1136.6111349482408,171.93709561570682,652
166,331.5282681646078,5.688846167182528,0.28147465,558.4525415092318,1237.0072473538353,656
167,335.55215585639826,27.143619861568407,0.2314135,236.9612327625856,628.2770431044491,663
168,11.005681503889594,0.11512628015515793,0.21751513,1129.598040868257,765.8934170622708,672
169,204.5180683896729,16.49470564493291,0.24131073,1471.7760350032495,407.109388190722,676
170,162.64353821852654,16.791640649838964,0.25912070000000004,1088.32386368527,1273.5700263946028,683
171,116.44208494623999,32.59167689325448,0.22626035,1547.1951569764085,151.1913935650814,688
172,153.70615484603246,10.65644728609618,0.20450014,1354.6170740686655,1239.0731380412865,691
173,234.98766485131839,10.59143057836811,0.2115631,1635.0994936473335,403.74419713264007,702
174,134.44993217419042,59.4903823613525,0.20741145,1383.551594354155,589.5081728297305,704
175,42.61082539625178,-3.4332942131855018,0.29864278,201.90755087824868,731.2968716094539,708
176,223.42143082394432,21.546473763493942,0.2669325,215.6805121931816,181.4430761398305,710
177,166.27529274962666,49.82797610955804,0.23396757,1318.764197387193,1048.51626956688,723
178,327.297866520565,2.1289619845025234,0.23219109,1440.544020629901,875.8348090288789,724
179,13.656151812879756,-1.8505922824009529,0.2576239,1910.0838410704896,274.370833457488,727
180,345.9169772001915,16.851105029337855,0.26498067,502.7309145975647,461.05130513768546,728
181,233.07387134198726,9.944498766566968,0.2697946,150.18296204219791,1093.3882230195757,729
182,149.48820176969988,15.958257520125274,0.24405947,936.4596991942552,589.4325653675998,734
183,329.84974693713286,7.976350409357938,0.23745812,1828.9770088805872,827.7973573573938,737
184,249.5549061622321,48.043228671690855,0.24349506,517.3838802575103,559.4729712546956,740
185,225.15485679973446,19.1569456072858,0.26296103,1788.4475114869824,1139.7733601304305,742
186,23.0906496117093,27.73175750664151,0.29135317,398.92684643505083,552.2681932255337,744
187,145.79759939722246,6.4120372362401294,0.21621938,1574.8688475795188,1041.283185932585,747
188,210.69995543957702,1.2220674571755108,0.2575905,490.44663538944906,701.5645066382968,748
189,11.406162253393063,15.991678945488038,0.26936924,340.2934697347439,554.8049421156519,754
190,211.42972416717117,13.969882651197793,0.291267,568.4068013534028,863.1890173307429,755
191,184.91671156898087,45.601796715946506,0.23205855,1712.7939267385489,167.0657831822274,762
192,248.11181586681312,25.66020559441321,0.26837605,1629.101700612193,904.8950741749763,763
193,221.86511912036167,13.299765733044104,0.20126596,1317.5186464379608,939.8931987649437,764
194,133.5462397861447,55.957310830677926,0.26529473,1172.905702565158,558.6862445574359,770
195,130.6072498880005,53.8982073143779,0.28317016,1714.253125801481,666.9090623875675,775
196,168.11366481989353,20.097776750290173,0.20935936,542.9113211033723,667.7309926180992,777
197,26.667935449288805,-2.721450159821388,0.25864255,272.76506624870945,370.55022111876633,778
198,219.56939806838508,40.591641018500134,0.21976393,1778.2745528621085,1393.6594205131353,780
199,179.62974977009446,8.302039068514636,0.26620078,1929.0523940231574,1323.9940912623665,783
200,167.53845620592398,8.920477566233938,0.23755553,114.15721908524608,189.6514345128569,791
201,205.4785326606405,56.53839909304144,0.2568146,882.8750241141762,536.4768658216325,795
202,167.51514596782926,34.545072625403925,0.24747908,1570.0794897891635,135.38462895725866,797
203,154.14084252148407,38.76904314688462,0.2044303,1192.2605715707539,618.0257198679167,798
204,138.1134594393323,42.59587668544437,0.2714994,1057.7987955017802,851.8038468126042,800
205,28.08407605050138,1.5573101901655206,0.21023169,954.1309698797736,577.9490861501267,801
206,1.7072455389167658,25.014937794222387,0.23657754,534.3992407623617,632.8220060483568,804
207,5.201150139995492,2.0494403926454425,0.28669759999999994,1701.9531807003873,746.1583986615866,814
208,255.09774708283402,42.9395279488569,0.21603526,1369.8012450757692,704.7090814138085,821
209,341.975212059267,15.688277428807723,0.2809103,1338.4956397804401,510.5785430280282,822
210,146.19647599063515,15.23252903378218,0.2565464,435.53458278106285,965.393557854592,828
211,225.08973354817044,15.187208228827195,0.23709562,592.9257020104199,1168.012905145926,837
212,176.67067876951728,9.657487538583835,0.26281568,1723.3032414810227,1323.1670922296796,839
213,209.28052577491368,30.71468684541205,0.20583378,1305.419064193904,700.0470686639958,844
214,248.47781407127533,11.196197879575243,0.22250065,1041.90202877486,162.6286983580785,856
215,224.1775364982512,5.839722558627645,0.29467818,183.41143269284828,505.5157261006544,863
216,224.48241947581798,17.814865681779867,0.22010320000000005,836.5788176248253,1282.8224781520387,867
217,202.6293925660323,6.826068673580835,0.27463195,1348.818577984889,1036.1484610810273,869
218,210.4158068677281,17.834052640457653,0.20146026,622.9294782062049,374.86475272620635,871
219,244.80046833152855,27.61553102309157,0.27098373,914.0696680031384,782.4839794498635,874
220,242.86092018541336,29.944888018089795,0.23092987,609.6274322534944,704.1813680671138,880
221,191.9300032421583,48.86561728204221,0.22054607,1198.3509584839326,945.450342833744,884
222,11.304307782795492,15.474969577533145,0.26055300000000003,1315.2713162103853,932.1305027351176,893
223,123.63347234431791,26.26804099736669,0.26379642,996.3909564539,163.9365357802816,897
224,244.4469732248746,25.040258976310593,0.29537836,541.5145959812495,115.08410164793213,898
225,142.6680295648868,6.043721095532743,0.25651586,650.7256958880213,1156.213114800337,903
226,199.69270325067424,15.822589618636078,0.28475344,1200.6098459778939,1115.3625308017263,917
227,168.59058235339654,58.388893383813105,0.2182061,759.6129400185512,271.4681525934064,918
228,152.34717575461394,17.02821587258985,0.26352176,1893.35207245574,1055.482310724711,920
229,220.23591541461337,7.272430420228544,0.29019374,817.2083914390819,674.5939971583414,921
230,148.10776687231515,23.714335113077677,0.21036394,348.775232398662,1078.8550528518633,929
231,203.5070812337985,1.1997758762852797,0.22602567,1456.5020085587341,1226.4384075092275,930
232,125.42899009936943,30.30951704280281,0.24629253,295.285718854828,390.2413410530226,937
233,2.7325496617074805,6.417697845931108,0.2525107,1730.9765369973475,1265.7025340811692,940
234,242.43296321303526,7.709113983335289,0.21279705,1382.9614601350124,443.76854628882256,943
235,207.9988392630007,4.203498972481005,0.25929523,1019.6347694533708,460.6517483853437,944
236,141.2645088067093,11.376386044162038,0.28764614,1893.558082941562,1367.752243356465,948
237,26.226521248928726,-2.2846992089551708,0.23497866,490.2631719481826,508.0973405987395,951
238,43.05205422093908,-3.750461081806842,0.24946856,1102.2748464350673,354.02076012121285,952
239,156.3103778275669,65.09893601220435,0.28868482,1199.5464207751866,836.0160227726703,956
240,359.315233313752,24.85448351127925,0.22160447,1640.2681333354708,732.4058055793373,960
241,334.3486424137349,7.452783155128293,0.26459944,1437.8475738076716,1268.4006987881744,963
242,16.628438169936473,0.1372188316453605,0.2703052,1324.5745559118072,39.6435458647561,971
243,237.3091390845451,11.38922052902787,0.23296104,480.11813919220435,202.50804716046082,972
244,154.91801047062276,48.12032345249146,0.22865704,1245.5695233218578,64.35566602668189,979
245,153.9703219645223,59.61099285544554,0.2867021,1527.1991642678934,1390.4154577528175,980
246,190.98329074933662,27.69884132018155,0.2001011,1132.8522921397805,545.5086092930973,983
247,226.38390209708385,7.950029676047277,0.26149583,1912.3326825059314,1189.6468456836706,985
248,242.0657514062672,7.917388273760196,0.2206735,1776.323474488996,1171.5242198271706,991
249,159.66970016166118,4.231343833345987,0.28354207,1250.1012616650414,333.452001428217,992
250,203.463119510416,17.746302445462753,0.20722067,451.58083974743937,1060.7989309857423,994
251,175.71314260052085,11.07029899597634,0.27794033,1439.3491309506726,599.3442447851543,1000
252,237.4415287411441,36.323815394187854,0.24213548,497.0141158035378,217.5454354923644,1003
253,140.0907908180899,4.839717890128651,0.2616927,1380.2344897545868,1148.7693030421624,1006
254,228.5971472499017,43.64938111019894,0.24358761,487.81626782237544,628.6968945794623,1009
255,337.1527263018284,7.6320156092708915,0.2352727000000001,1462.4102517779993,210.5859507796598,1017
256,193.4793856223069,51.80898709761565,0.27891552,369.76220578681745,740.1109849248061,1022
257,146.62186553740338,64.15856267655509,0.29635343,783.0540634569037,1391.8265660636664,1024
258,34.204352453222086,-1.3481772917978272,0.24075912,1938.1206626590383,833.4282495234793,1027
259,233.2579826472808,32.34421762279398,0.20778699,1395.4445712681784,805.2664496459024,1039
260,16.140898776074096,14.367307277092516,0.2965538,556.0510799111769,231.797003654244,1043
261,21.73299601368865,23.700144245358405,0.25217828,601.7608298018631,1173.4910623824053,1050
262,256.1325955880714,20.882213907387296,0.27471724,1841.6015033426536,235.22620126436368,1067
263,25.94804188867815,-3.4756609363033784,0.24921454,1150.6983947995516,530.8624419645777,1072
264,201.7983424011469,3.021524213902876,0.22269386,1954.5296289147068,859.2290329150946,1074
265,192.36128824108044,28.51419948918177,0.24445531,1495.00592639112,295.1189913279717,1076
266,223.36648189102002,43.49659606630144,0.25905314,1658.4939691775974,31.807701379402946,1078
267,173.4079890632344,5.7201393004920495,0.25297517,1796.8197639303608,634.7144819694922,1079
268,154.62728895416632,19.06370134439534,0.25953838,432.5490012020655,1119.2594322793477,1080
269,30.628537400829487,5.469265743967592,0.22659549,1151.913989120376,616.1344755715937,1083
270,214.7549922870391,49.052404311379405,0.2765782,613.0021468481849,510.5634045389037,1085
271,235.42396060931256,14.644787235909275,0.29522362,791.1782736179146,851.9041009432025,1090
272,192.91409449936359,23.77777334914445,0.27599415,421.4451976312366,1139.8664730282608,1093
273,247.4310220814471,54.36271584763746,0.27251437,1035.273356057081,1300.655541676154,1094
274,196.40879679746465,42.79965705036521,0.2713552,270.388808255448,365.9632977111771,1095
275,10.138041694215984,12.984166579600256,0.2712257,1102.742776348176,261.9177211354576,1096
276,6.677036217696112,-6.106807027184174,0.24147674,1449.2625114812427,1282.4711221697094,1101
277,12.634828833765194,19.08441272400713,0.26999465,876.5806841028262,813.1552274020164,1104
278,232.37539613196103,15.640612894686893,0.23501843,1745.790981117607,1207.5568356613644,1106
279,3.6749151983692063,6.340958809431517,0.24123877,1008.3150612139316,448.2245246323305,1107
280,174.15786354345676,15.666867825610554,0.23403616,827.78541395245,678.2353393803811,1109
281,32.43059236401029,28.76364515380959,0.2406312,1344.0193623163514,1232.3333422509645,1119
282,212.79142015317032,25.561727237308197,0.29072082,1765.1297492730978,564.9247838494557,1124
283,126.40037814343592,16.586059298604493,0.21148281,721.80766522932,1260.3513618584386,1133
284,168.2988612218141,9.080412782092932,0.23045543,1217.1359605909395,276.88823195070825,1137
285,132.50150460665623,57.76413258860561,0.27824977,1356.8764364366227,491.9758965886506,1141
286,135.25323492402924,60.10142177722147,0.29563642,673.5753722139374,758.2585319461642,1150
287,208.31827471150928,11.503951218964625,0.27679297,34.810612067522925,832.8722662359904,1154
288,202.5116215424761,65.08312441803139,0.2296424,495.9657772912069,317.18998591529333,1157
289,8.70448365041608,13.062609299912296,0.2599329,1604.0116080650464,1165.7976659618807,1164
290,341.5125154039452,15.358993910505927,0.26092723,759.5082529324739,1354.4653905329953,1166
291,170.17930540794092,36.473618448324736,0.28858224,1094.313508044893,1111.1157776209177,1167
292,215.8832178143703,7.360303297053862,0.26105306,259.69241598794986,351.606207430242,1170
293,3.896360689525181,24.798787834646983,0.2592839,182.3647668575427,554.963519517491,1171
294,354.75337397678584,2.5109795923183764,0.2729148,535.1570293286567,1232.986758520426,1174
295,186.8236124218972,2.601631081444713,0.2272349,995.4310378053926,1028.6576044422113,1185
296,211.4372335011753,14.116325153708846,0.20352824,1898.282528746469,775.3896837941973,1187
297,29.365707289537802,22.32971957819769,0.2865974,1566.527628200703,837.8800381177299,1190
298,21.848671839957,33.98194419774605,0.25576425,348.5813403948947,525.5204859132274,1196
299,153.17709840284618,12.931273707885476,0.28896558,1024.5106561639134,875.429705592253,1197
300,196.6619307994001,41.073581735677365,0.2738828,213.47152310333718,98.06620281493656,1199
301,176.488981179409,43.54946992137454,0.29797396,1254.2318119420754,501.6939372798332,1203
302,198.67511511870399,60.32966988225827,0.23470333,1758.4368808949246,577.6175603307223,1212
303,322.4498325142256,4.249593349525665,0.22895002,1359.5369632516938,700.5055914994065,1213
304,227.20686547092285,0.03711819305687115,0.24376324,409.3966788707151,367.0366975112213,1214
305,37.011328636647896,-2.200498931560755,0.2136014,1255.4840954358724,299.91241880393295,1216
306,206.3446903502238,0.20603635149574165,0.25688416,1954.7914625675546,1220.5508235691827,1217
307,180.33068950314868,48.51021286312411,0.2738117,548.7692273709259,1024.5122949566626,1218
308,199.2221316089529,25.96692588923157,0.22239341,401.64810812773385,598.044969994412,1220
309,227.013407630241,7.138663792405673,0.26954785,963.245648454559,1266.7386282772995,1223
310,29.487131001555838,9.404413310631266,0.20943923,771.3775596538144,1342.1035473161874,1229
311,28.720227372700947,2.6887110673227284,0.23609477,1811.8379780598002,223.21958477811654,1234
312,147.55057376677988,5.438143952284857,0.26284736,999.4521536673566,862.6313609364149,1237
313,8.847585977739412,25.894593069835786,0.21602574,1033.7978401128016,209.02766717077213,1238
314,185.00373515690444,57.44896257850438,0.29737440000000004,1480.8939355049743,161.27614325609042,1241
315,244.18664249978733,7.0094734559035885,0.291716,994.4742041029676,1065.17368120435,1244
316,354.9437178362716,2.7752260717961432,0.23829173,1018.7883875965478,154.43840967004417,1253
317,176.35572419589755,14.688300384303224,0.2911801,608.7158484175744,711.0630248898343,1255
318,155.33466131638173,20.57156457294374,0.23975576,1285.379021108901,160.15325059696443,1262
319,199.2306313694105,26.25830358030123,0.29060084,1127.4956309221745,127.2252242221872,1268
320,178.13411434578472,23.22006195456612,0.27614835,310.06719313338334,1329.6758993377734,1269
321,11.542603147293566,16.477693964598338,0.28496912,1294.9294370535772,35.84372528767665,1277
322,129.18578264279492,6.687501911621032,0.21422312,1709.3041581367245,968.1443554685628,1279
